LOC111120733	GO:0000287; GO:0003676; GO:0004523; GO:0004523; GO:0043137
LOC111121105	GO:0006857; GO:0016020; GO:0022857; GO:0055085
LOC111121134	GO:0005524; GO:0005634; GO:0005829; GO:0016887; GO:0016887; GO:0030433; GO:0030970; GO:0031593; GO:0034098; GO:0051228; GO:0071712; GO:0097352
LOC111121690	GO:0000786; GO:0003677; GO:0006334; GO:0030527; GO:0046982
LOC111121709	GO:0005245; GO:0005891
LOC111121848	GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006364; GO:0006412; GO:0006412; GO:0022627; GO:0030686; GO:0032040; GO:0042274
LOC111122730	GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0009790; GO:0009887; GO:0009948; GO:0030154
LOC111123410	GO:0000339; GO:0005829; GO:0010494; GO:0045727; GO:0048255
LOC111123594	GO:0000978; GO:0000981; GO:0006357
LOC111123971	GO:0004725; GO:0005515; GO:0005768; GO:0006470; GO:0032456; GO:0043328; GO:0045022
LOC111124301	GO:0005515; GO:0005615; GO:0009986; GO:0016020
LOC111124399	GO:0044458; GO:0070286
LOC111124694	GO:0004866; GO:0005576; GO:0005615
LOC111124838	GO:0005814; GO:0034451; GO:0060271; GO:0061511
LOC111125227	GO:0016020; GO:0016020
LOC111125468	GO:0000398; GO:0005634
LOC111125573	GO:0005634; GO:0016925; GO:0031386; GO:0044389
LOC111125717	GO:0003723
LOC111125991	GO:0005509; GO:0005509; GO:0008048
LOC111126090	GO:0003723; GO:0005515; GO:0005848; GO:0031124
LOC111126760	GO:0019934; GO:0046069; GO:0047555
LOC111128063	GO:0005509; GO:0005886; GO:0030018; GO:0030036; GO:0030054; GO:0030864; GO:0042995; GO:0051015; GO:0055001
LOC111128699	GO:0005737; GO:0007165
LOC111129294	GO:0005515
LOC111129313	GO:0000380; GO:0003729; GO:0005634; GO:0005737; GO:0006376; GO:1990904
LOC111129377	GO:0003341; GO:0036157; GO:0036158; GO:0045503; GO:0045504
LOC111129446	GO:0005886; GO:0007411; GO:0046875; GO:0048013
LOC111129828	GO:0000977; GO:0000981; GO:0006357; GO:0046983
LOC111129998	GO:0005737; GO:0016925; GO:0019948; GO:0031510
LOC111130378	GO:0005929; GO:0044782
LOC111130916	GO:0000978; GO:0000981; GO:0005634; GO:0005634; GO:0005667; GO:0005737; GO:0006357; GO:0034751; GO:0046983
LOC111132503	GO:0000122; GO:0000785; GO:0003677; GO:0003677; GO:0003682; GO:0005634; GO:0006338; GO:0006338; GO:0016887; GO:0042393; GO:0140658
LOC111132787	GO:0005886; GO:0007015; GO:0048870
LOC111132924	GO:0005515; GO:0005886; GO:0007156
LOC111132962	GO:0000045; GO:0002218; GO:0002218; GO:0005776; GO:0005789; GO:0007165; GO:0016239; GO:0032481; GO:0032481; GO:0035438; GO:0045087; GO:0061507; GO:0061709
LOC111133296	GO:0000209; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111134059	GO:0006886; GO:0016020; GO:0031267
LOC111134230	GO:0005737; GO:0005856; GO:0030866; GO:0035556; GO:0051015; GO:0051639
LOC111134527	GO:0005813; GO:0005814; GO:0005829; GO:0046599
LOC111134732	GO:0003690; GO:0005515; GO:0005524; GO:0005694; GO:0007064; GO:0016887; GO:0061775
LOC111135077	GO:0000462; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022627
LOC111135152	GO:0005261; GO:0016020; GO:0098655
LOC111135361	GO:0004674; GO:0005524; GO:0006468; GO:0007165
LOC111135411	GO:0004842; GO:0005856; GO:0006511
LOC111135503	GO:0004725; GO:0005829; GO:0006470; GO:0016314
LOC111135739	GO:0003723; GO:0004826; GO:0004826; GO:0005515; GO:0006432
LOC111136838	GO:0032039; GO:0034472
LOC111137265	GO:0005515; GO:0005813
LOC111138521	GO:0004731; GO:0004731; GO:0005737; GO:0009116
